date,title,date_open,revenue,numberofaudience,numberofscreen,numberofshow,nation,distributor,rating,genre,director
2004-09-28,맨 온 파이어,2004-09-24,155762000,23640,61,288,미국,이십세기폭스필름코퍼레이션,15세관람가,액션,토니 스콧
2004-09-28,노 브레인 레이스,2004-09-24,47853500,7539,39,172,미국,롯데쇼핑㈜롯데시네마,12세관람가,코미디,제리 주커
2004-09-28,돈 텔 파파,2004-09-03,44833000,7229,22,81,한국,씨제이엔터테인먼트(주),15세관람가,코미디,이상훈
2004-09-28,터미널,2004-08-27,5906500,866,4,15,미국,씨제이엔터테인먼트(주),전체관람가,드라마,스티븐 스필버그
2004-09-28,진주 귀걸이를 한 소녀,2004-09-03,3775500,543,3,6,영국,필름뱅크(주),15세관람가,멜로/로맨스,피터 웨버
2004-09-28,알포인트,2004-08-20,3109000,492,1,7,한국,(주)시네마서비스,15세관람가,전쟁,공수창
2004-09-28,나쁜 교육,2004-09-17,2866500,415,2,7,스페인,(주)스폰지이엔티,18세관람가,드라마,페드로 알모도바르
2004-09-28,섹스 이즈 코메디,2004-09-16,1037500,149,1,3,프랑스,㈜영화사 백두대간,18세관람가,코미디,까트린느 브레이야
2004-09-28,엘리펀트,2004-08-27,980500,142,1,4,미국,(주)동숭아트센터,18세관람가,"범죄,드라마",구스 반 산트
2004-09-28,빈집,2004-10-15,914500,133,1,1,한국,영화사청어람(주),15세관람가,드라마,김기덕
2004-09-28,바람의 파이터,2004-08-12,765000,114,1,6,한국,영화사청어람(주),12세관람가,액션,양윤호
2004-09-28,거미숲,2004-09-03,707000,101,1,4,한국,영화사청어람(주),18세관람가,"미스터리,범죄",송일곤
2004-09-28,팻 걸,2004-08-20,686000,98,1,1,프랑스,㈜영화사 백두대간,18세관람가,드라마,까트린느 브레이야
2004-09-29,귀신이 산다,2004-09-17,945760000,147135,155,912,한국,(주)시네마서비스,12세관람가,"코미디,공포(호러),판타지",김상진
2004-09-29,꽃피는 봄이 오면,2004-09-23,449386500,68747,109,636,한국,영화사청어람(주),12세관람가,드라마,류장하
2004-09-29,가족,2004-09-03,403813500,63234,80,522,한국,(주)튜브엔터테인먼트,15세관람가,드라마,이정철
2004-09-29,슈퍼스타 감사용,2004-09-17,354524000,53915,107,600,한국,씨제이엔터테인먼트(주),전체관람가,드라마,김종현
2004-09-29,빌리지,2004-09-24,296996500,44260,80,510,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,12세관람가,공포(호러),M. 나이트 샤말란
2004-09-29,80일간의 세계 일주,2004-09-17,262423000,41028,86,405,미국,쇼박스㈜미디어플렉스,전체관람가,"코미디,드라마,어드벤처,액션",프랑코 코라시
2004-09-29,연인,2004-09-10,214267500,32647,82,365,중국,쇼이스트(주),12세관람가,"멜로/로맨스,액션",장예모
2004-09-29,캣우먼,2004-09-24,186661500,28179,78,458,미국,워너브러더스 (주),12세관람가,액션,피토프
2004-09-29,맨 온 파이어,2004-09-24,171087000,26153,59,276,미국,이십세기폭스필름코퍼레이션,15세관람가,액션,토니 스콧
2004-09-29,노 브레인 레이스,2004-09-24,60476500,9604,40,178,미국,롯데쇼핑㈜롯데시네마,12세관람가,코미디,제리 주커
2004-09-29,돈 텔 파파,2004-09-03,49155000,7902,23,83,한국,씨제이엔터테인먼트(주),15세관람가,코미디,이상훈
2004-09-29,진주 귀걸이를 한 소녀,2004-09-03,6383500,920,3,6,영국,필름뱅크(주),15세관람가,멜로/로맨스,피터 웨버
2004-09-29,터미널,2004-08-27,6212500,919,4,17,미국,씨제이엔터테인먼트(주),전체관람가,드라마,스티븐 스필버그
2004-09-29,나쁜 교육,2004-09-17,6014500,872,2,7,스페인,(주)스폰지이엔티,18세관람가,드라마,페드로 알모도바르
2004-09-29,알포인트,2004-08-20,3057500,493,1,7,한국,(주)시네마서비스,15세관람가,전쟁,공수창
2004-09-29,섹스 이즈 코메디,2004-09-16,1832500,265,1,3,프랑스,㈜영화사 백두대간,18세관람가,코미디,까트린느 브레이야
2004-09-29,엘리펀트,2004-08-27,1728000,253,1,4,미국,(주)동숭아트센터,18세관람가,"범죄,드라마",구스 반 산트
2004-09-29,팻 걸,2004-08-20,1211000,173,1,1,프랑스,㈜영화사 백두대간,18세관람가,드라마,까트린느 브레이야
2004-09-29,바람의 파이터,2004-08-12,939000,140,1,6,한국,영화사청어람(주),12세관람가,액션,양윤호
2004-09-29,빈집,2004-10-15,785500,115,1,1,한국,영화사청어람(주),15세관람가,드라마,김기덕
2004-09-29,거미숲,2004-09-03,350000,50,1,2,한국,영화사청어람(주),18세관람가,"미스터리,범죄",송일곤
2004-09-30,귀신이 산다,2004-09-17,393067500,64083,144,827,한국,(주)시네마서비스,12세관람가,"코미디,공포(호러),판타지",김상진
2004-09-30,가족,2004-09-03,175104500,28367,80,515,한국,(주)튜브엔터테인먼트,15세관람가,드라마,이정철
2004-09-30,꽃피는 봄이 오면,2004-09-23,154259500,24753,106,601,한국,영화사청어람(주),12세관람가,드라마,류장하
2004-09-30,슈퍼스타 감사용,2004-09-17,142889000,22768,105,555,한국,씨제이엔터테인먼트(주),전체관람가,드라마,김종현
2004-09-30,빌리지,2004-09-24,129166000,20410,78,475,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,12세관람가,공포(호러),M. 나이트 샤말란
2004-09-30,80일간의 세계 일주,2004-09-17,108103500,17910,83,384,미국,쇼박스㈜미디어플렉스,전체관람가,"코미디,드라마,어드벤처,액션",프랑코 코라시
2004-09-30,연인,2004-09-10,84640000,13471,80,348,중국,쇼이스트(주),12세관람가,"멜로/로맨스,액션",장예모
2004-09-30,맨 온 파이어,2004-09-24,82643500,13319,55,247,미국,이십세기폭스필름코퍼레이션,15세관람가,액션,토니 스콧
2004-09-30,캣우먼,2004-09-24,72536500,11443,77,419,미국,워너브러더스 (주),12세관람가,액션,피토프
2004-09-30,돈 텔 파파,2004-09-03,29423000,4946,22,73,한국,씨제이엔터테인먼트(주),15세관람가,코미디,이상훈
2004-09-30,노 브레인 레이스,2004-09-24,24980000,4147,38,170,미국,롯데쇼핑㈜롯데시네마,12세관람가,코미디,제리 주커
2004-09-30,터미널,2004-08-27,4015500,632,4,14,미국,씨제이엔터테인먼트(주),전체관람가,드라마,스티븐 스필버그
2004-09-30,진주 귀걸이를 한 소녀,2004-09-03,2744000,395,3,6,영국,필름뱅크(주),15세관람가,멜로/로맨스,피터 웨버
2004-09-30,나쁜 교육,2004-09-17,2679000,392,2,7,스페인,(주)스폰지이엔티,18세관람가,드라마,페드로 알모도바르
2004-09-30,스텝포드 와이프,2004-10-01,2315000,342,1,8,미국,씨제이엔터테인먼트(주),15세관람가,코미디,프랭크 오즈
2004-09-30,알포인트,2004-08-20,1546500,252,1,6,한국,(주)시네마서비스,15세관람가,전쟁,공수창
2004-09-30,섹스 이즈 코메디,2004-09-16,972500,144,1,3,프랑스,㈜영화사 백두대간,18세관람가,코미디,까트린느 브레이야
2004-09-30,엘리펀트,2004-08-27,470500,70,1,3,미국,(주)동숭아트센터,18세관람가,"범죄,드라마",구스 반 산트
2004-09-30,팻 걸,2004-08-20,388000,56,1,1,프랑스,㈜영화사 백두대간,18세관람가,드라마,까트린느 브레이야
2004-09-30,바람의 파이터,2004-08-12,312000,47,1,6,한국,영화사청어람(주),12세관람가,액션,양윤호
2004-09-30,맥덜,2004-09-03,104000,15,1,1,홍콩,(주)스폰지이엔티,전체관람가,애니메이션,원건도
2004-10-01,귀신이 산다,2004-09-17,241480500,37778,147,880,한국,(주)시네마서비스,12세관람가,"코미디,공포(호러),판타지",김상진
2004-10-01,꽃피는 봄이 오면,2004-09-23,120638500,18983,105,609,한국,영화사청어람(주),12세관람가,드라마,류장하
2004-10-01,가족,2004-09-03,115101500,18305,83,561,한국,(주)튜브엔터테인먼트,15세관람가,드라마,이정철
2004-10-01,슈퍼스타 감사용,2004-09-17,109488000,17155,102,537,한국,씨제이엔터테인먼트(주),전체관람가,드라마,김종현
2004-10-01,빌리지,2004-09-24,111117000,17085,79,509,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,12세관람가,공포(호러),M. 나이트 샤말란
2004-10-01,맨 온 파이어,2004-09-24,80773500,12803,56,290,미국,이십세기폭스필름코퍼레이션,15세관람가,액션,토니 스콧
